"date","conf","status1","s1"
"2017-02-24","","Normal value",-0.895243
"2017-02-27","","Normal value",-0.871143
"2017-02-28","","Normal value",-0.85521
"2017-03-01","","Normal value",-0.796583
"2017-03-02","","Normal value",-0.772117
"2017-03-03","","Normal value",-0.720351
"2017-03-06","","Normal value",-0.709806
"2017-03-07","","Normal value",-0.767251
"2017-03-08","","Normal value",-0.719279
"2017-03-09","","Normal value",-0.688726
"2017-03-10","","Normal value",-0.64735
"2017-03-13","","Normal value",-0.601391
"2017-03-14","","Normal value",-0.606783
"2017-03-15","","Normal value",-0.633759
"2017-03-16","","Normal value",-0.598692
"2017-03-17","","Normal value",-0.588341
"2017-03-20","","Normal value",-0.60155
"2017-03-21","","Normal value",-0.534532
"2017-03-22","","Normal value",-0.594743
"2017-03-23","","Normal value",-0.587653
"2017-03-24","","Normal value",-0.559001
"2017-03-27","","Normal value",-0.533616
"2017-03-28","","Normal value",-0.546402
"2017-03-29","","Normal value",-0.621915
"2017-03-30","","Normal value",-0.631548
"2017-03-31","","Normal value",-0.64286
"2017-04-03","","Normal value",-0.720796
"2017-04-04","","Normal value",-0.750382
"2017-04-05","","Normal value",-0.717767
"2017-04-06","","Normal value",-0.732605
"2017-04-07","","Normal value",-0.765325
"2017-04-10","","Normal value",-0.790443
"2017-04-11","","Normal value",-0.797686
"2017-04-12","","Normal value",-0.797155
"2017-04-13","","Normal value",-0.81608
"2017-04-18","","Normal value",-0.80303
"2017-04-19","","Normal value",-0.722246
"2017-04-20","","Normal value",-0.701049
"2017-04-21","","Normal value",-0.678882
"2017-04-24","","Normal value",-0.563037
"2017-04-25","","Normal value",-0.553202
"2017-04-26","","Normal value",-0.557085
"2017-04-27","","Normal value",-0.587781
"2017-04-28","","Normal value",-0.610823
"2017-05-02","","Normal value",-0.615177
"2017-05-03","","Normal value",-0.603583
"2017-05-04","","Normal value",-0.567504
"2017-05-05","","Normal value",-0.561262
"2017-05-08","","Normal value",-0.547811
"2017-05-09","","Normal value",-0.537626
"2017-05-10","","Normal value",-0.530195
"2017-05-11","","Normal value",-0.507781
"2017-05-12","","Normal value",-0.525979
"2017-05-15","","Normal value",-0.530682
"2017-05-16","","Normal value",-0.551753
"2017-05-17","","Normal value",-0.578158
"2017-05-18","","Normal value",-0.596373
"2017-05-19","","Normal value",-0.587444
"2017-05-22","","Normal value",-0.555954
"2017-05-23","","Normal value",-0.571801
"2017-05-24","","Normal value",-0.576812
"2017-05-25","","Normal value",-0.590594
"2017-05-26","","Normal value",-0.61746
"2017-05-29","","Normal value",-0.653885
"2017-05-30","","Normal value",-0.658276
"2017-05-31","","Normal value",-0.668201
"2017-06-01","","Normal value",-0.654003
"2017-06-02","","Normal value",-0.671609
"2017-06-05","","Normal value",-0.65964
"2017-06-06","","Normal value",-0.681048
"2017-06-07","","Normal value",-0.67989
"2017-06-08","","Normal value",-0.672917
"2017-06-09","","Normal value",-0.680925
"2017-06-12","","Normal value",-0.679986
"2017-06-13","","Normal value",-0.654177
"2017-06-14","","Normal value",-0.644091
"2017-06-15","","Normal value",-0.577739
"2017-06-16","","Normal value",-0.592121
"2017-06-19","","Normal value",-0.584517
"2017-06-20","","Normal value",-0.591323
"2017-06-21","","Normal value",-0.566226
"2017-06-22","","Normal value",-0.576019
"2017-06-23","","Normal value",-0.555329
"2017-06-26","","Normal value",-0.562962
"2017-06-27","","Normal value",-0.476772
"2017-06-28","","Normal value",-0.462617
"2017-06-29","","Normal value",-0.425885
"2017-06-30","","Normal value",-0.41014
"2017-07-03","","Normal value",-0.44083
"2017-07-04","","Normal value",-0.445923
"2017-07-05","","Normal value",-0.456382
"2017-07-06","","Normal value",-0.391646
"2017-07-07","","Normal value",-0.415172
"2017-07-10","","Normal value",-0.446706
"2017-07-11","","Normal value",-0.417261
"2017-07-12","","Normal value",-0.436659
"2017-07-13","","Normal value",-0.428152
"2017-07-14","","Normal value",-0.438727
"2017-07-17","","Normal value",-0.437999
"2017-07-18","","Normal value",-0.446718
"2017-07-19","","Normal value",-0.455916
"2017-07-20","","Normal value",-0.463151
"2017-07-21","","Normal value",-0.473809
"2017-07-24","","Normal value",-0.496986
"2017-07-25","","Normal value",-0.461714
"2017-07-26","","Normal value",-0.477878
"2017-07-27","","Normal value",-0.50218
"2017-07-28","","Normal value",-0.498682
"2017-07-31","","Normal value",-0.512046
"2017-08-01","","Normal value",-0.547889
"2017-08-02","","Normal value",-0.563087
"2017-08-03","","Normal value",-0.541994
"2017-08-04","","Normal value",-0.522197
"2017-08-07","","Normal value",-0.542525
"2017-08-08","","Normal value",-0.532016
"2017-08-09","","Normal value",-0.560415
"2017-08-10","","Normal value",-0.562232
"2017-08-11","","Normal value",-0.587946
"2017-08-14","","Normal value",-0.576739
"2017-08-15","","Normal value",-0.547459
"2017-08-16","","Normal value",-0.550497
"2017-08-17","","Normal value",-0.548579
"2017-08-18","","Normal value",-0.57447
"2017-08-21","","Normal value",-0.572973
"2017-08-22","","Normal value",-0.575183
"2017-08-23","","Normal value",-0.591403
"2017-08-24","","Normal value",-0.606226
"2017-08-25","","Normal value",-0.575799
"2017-08-28","","Normal value",-0.617549
"2017-08-29","","Normal value",-0.637084
"2017-08-30","","Normal value",-0.606108
"2017-08-31","","Normal value",-0.616965
"2017-09-01","","Normal value",-0.615469
"2017-09-04","","Normal value",-0.635596
"2017-09-05","","Normal value",-0.654051
"2017-09-06","","Normal value",-0.645236
"2017-09-07","","Normal value",-0.65993
"2017-09-08","","Normal value",-0.660008
"2017-09-11","","Normal value",-0.657681
"2017-09-12","","Normal value",-0.621385
"2017-09-13","","Normal value",-0.606045
"2017-09-14","","Normal value",-0.584153
"2017-09-15","","Normal value",-0.565817
"2017-09-18","","Normal value",-0.539503
"2017-09-19","","Normal value",-0.545594
"2017-09-20","","Normal value",-0.545807
"2017-09-21","","Normal value",-0.52746
"2017-09-22","","Normal value",-0.514475
"2017-09-25","","Normal value",-0.525854
"2017-09-26","","Normal value",-0.56452
"2017-09-27","","Normal value",-0.533551
"2017-09-28","","Normal value",-0.534156
"2017-09-29","","Normal value",-0.536246
"2017-10-02","","Normal value",-0.555724
"2017-10-03","","Normal value",-0.555812
"2017-10-04","","Normal value",-0.569948
"2017-10-05","","Normal value",-0.542804
"2017-10-06","","Normal value",-0.500676
"2017-10-09","","Normal value",-0.540408
"2017-10-10","","Normal value",-0.532326
"2017-10-11","","Normal value",-0.526434
"2017-10-12","","Normal value",-0.541664
"2017-10-13","","Normal value",-0.568638
"2017-10-16","","Normal value",-0.592403
"2017-10-17","","Normal value",-0.588186
"2017-10-18","","Normal value",-0.567757
"2017-10-19","","Normal value",-0.569018
"2017-10-20","","Normal value",-0.537651
"2017-10-23","","Normal value",-0.556652
"2017-10-24","","Normal value",-0.526963
"2017-10-25","","Normal value",-0.508112
"2017-10-26","","Normal value",-0.549656
"2017-10-27","","Normal value",-0.586723
"2017-10-30","","Normal value",-0.600098
"2017-10-31","","Normal value",-0.595098
"2017-11-01","","Normal value",-0.608051
"2017-11-02","","Normal value",-0.594786
"2017-11-03","","Normal value",-0.607807
"2017-11-06","","Normal value",-0.613825
"2017-11-07","","Normal value",-0.626797
"2017-11-08","","Normal value",-0.63771
"2017-11-09","","Normal value",-0.600821
"2017-11-10","","Normal value",-0.593099
"2017-11-13","","Normal value",-0.58312
"2017-11-14","","Normal value",-0.577052
"2017-11-15","","Normal value",-0.603617
"2017-11-16","","Normal value",-0.589172
"2017-11-17","","Normal value",-0.588764
"2017-11-20","","Normal value",-0.592432
"2017-11-21","","Normal value",-0.594477
"2017-11-22","","Normal value",-0.558108
"2017-11-23","","Normal value",-0.543349
"2017-11-24","","Normal value",-0.547046
"2017-11-27","","Normal value",-0.575102
"2017-11-28","","Normal value",-0.562747
"2017-11-29","","Normal value",-0.518966
"2017-11-30","","Normal value",-0.522364
"2017-12-01","","Normal value",-0.531913
"2017-12-04","","Normal value",-0.54146
"2017-12-05","","Normal value",-0.552668
"2017-12-06","","Normal value",-0.602559
"2017-12-07","","Normal value",-0.603882
"2017-12-08","","Normal value",-0.589349
"2017-12-11","","Normal value",-0.565956
"2017-12-12","","Normal value",-0.551014
"2017-12-13","","Normal value",-0.554127
"2017-12-14","","Normal value",-0.516888
"2017-12-15","","Normal value",-0.5222
"2017-12-18","","Normal value",-0.492994
"2017-12-19","","Normal value",-0.450295
"2017-12-20","","Normal value",-0.41548
"2017-12-21","","Normal value",-0.395182
"2017-12-22","","Normal value",-0.398205
"2017-12-27","","Normal value",-0.421731
"2017-12-28","","Normal value",-0.405207
"2017-12-29","","Normal value",-0.385288
"2018-01-02","","Normal value",-0.383025
"2018-01-03","","Normal value",-0.414538
"2018-01-04","","Normal value",-0.397977
"2018-01-05","","Normal value",-0.40814
"2018-01-08","","Normal value",-0.432034
"2018-01-09","","Normal value",-0.411387
"2018-01-10","","Normal value",-0.411116
"2018-01-11","","Normal value",-0.342513
"2018-01-12","","Normal value",-0.312055
"2018-01-15","","Normal value",-0.330812
"2018-01-16","","Normal value",-0.33691
"2018-01-17","","Normal value",-0.326596
"2018-01-18","","Normal value",-0.32889
"2018-01-19","","Normal value",-0.339368
"2018-01-22","","Normal value",-0.351764
"2018-01-23","","Normal value",-0.351706
"2018-01-24","","Normal value",-0.334101
"2018-01-25","","Normal value",-0.262511
"2018-01-26","","Normal value",-0.25121
"2018-01-29","","Normal value",-0.192141
"2018-01-30","","Normal value",-0.197643
"2018-01-31","","Normal value",-0.205301
"2018-02-01","","Normal value",-0.201228
"2018-02-02","","Normal value",-0.169639
"2018-02-05","","Normal value",-0.206796
"2018-02-06","","Normal value",-0.222353
"2018-02-07","","Normal value",-0.20991
"2018-02-08","","Normal value",-0.15243
"2018-02-09","","Normal value",-0.19658
"2018-02-12","","Normal value",-0.216098
"2018-02-13","","Normal value",-0.227707
"2018-02-14","","Normal value",-0.20739
"2018-02-15","","Normal value",-0.200891
"2018-02-16","","Normal value",-0.234388
"2018-02-19","","Normal value",-0.210539
"2018-02-20","","Normal value",-0.229066
"2018-02-21","","Normal value",-0.22158
"2018-02-22","","Normal value",-0.228061
"2018-02-23","","Normal value",-0.264727
"2018-02-26","","Normal value",-0.262003
"2018-02-27","","Normal value",-0.232522
"2018-02-28","","Normal value",-0.257543
"2018-03-01","","Normal value",-0.278729
"2018-03-02","","Normal value",-0.274682
"2018-03-05","","Normal value",-0.266882
"2018-03-06","","Normal value",-0.221919
"2018-03-07","","Normal value",-0.232298
"2018-03-08","","Normal value",-0.243157
"2018-03-09","","Normal value",-0.243923
"2018-03-12","","Normal value",-0.26752
"2018-03-13","","Normal value",-0.272016
"2018-03-14","","Normal value",-0.270407
"2018-03-15","","Normal value",-0.287325
"2018-03-16","","Normal value",-0.288366
"2018-03-19","","Normal value",-0.284618
"2018-03-20","","Normal value",-0.297962
"2018-03-21","","Normal value",-0.283625
"2018-03-22","","Normal value",-0.334116
"2018-03-23","","Normal value",-0.311384
"2018-03-26","","Normal value",-0.314222
"2018-03-27","","Normal value",-0.331489
"2018-03-28","","Normal value",-0.340064
"2018-03-29","","Normal value",-0.349054
"2018-04-03","","Normal value",-0.34291
"2018-04-04","","Normal value",-0.345277
"2018-04-05","","Normal value",-0.324345
"2018-04-06","","Normal value",-0.328831
"2018-04-09","","Normal value",-0.323714
"2018-04-10","","Normal value",-0.305124
"2018-04-11","","Normal value",-0.308483
"2018-04-12","","Normal value",-0.307038
"2018-04-13","","Normal value",-0.312767
"2018-04-16","","Normal value",-0.311883
"2018-04-17","","Normal value",-0.327547
"2018-04-18","","Normal value",-0.315177
"2018-04-19","","Normal value",-0.269896
"2018-04-20","","Normal value",-0.267302
"2018-04-23","","Normal value",-0.253309
"2018-04-24","","Normal value",-0.244297
"2018-04-25","","Normal value",-0.252128
"2018-04-26","","Normal value",-0.252108
"2018-04-27","","Normal value",-0.292907
"2018-04-30","","Normal value",-0.300852
"2018-05-02","","Normal value",-0.29153
"2018-05-03","","Normal value",-0.317844
"2018-05-04","","Normal value",-0.320022
"2018-05-07","","Normal value",-0.328
"2018-05-08","","Normal value",-0.315307
"2018-05-09","","Normal value",-0.303308
"2018-05-10","","Normal value",-0.320819
"2018-05-11","","Normal value",-0.303247
"2018-05-14","","Normal value",-0.262965
"2018-05-15","","Normal value",-0.244402
"2018-05-16","","Normal value",-0.281937
"2018-05-17","","Normal value",-0.272732
"2018-05-18","","Normal value",-0.291267
"2018-05-21","","Normal value",-0.34048
"2018-05-22","","Normal value",-0.33286
"2018-05-23","","Normal value",-0.37196
"2018-05-24","","Normal value",-0.404652
"2018-05-25","","Normal value",-0.467394
"2018-05-28","","Normal value",-0.521174
"2018-05-29","","Normal value",-0.55107
"2018-05-30","","Normal value",-0.547355
"2018-05-31","","Normal value",-0.521193
"2018-06-01","","Normal value",-0.449491
"2018-06-04","","Normal value",-0.437396
"2018-06-05","","Normal value",-0.473132
"2018-06-06","","Normal value",-0.409368
"2018-06-07","","Normal value",-0.382129
"2018-06-08","","Normal value",-0.442721
"2018-06-11","","Normal value",-0.385841
"2018-06-12","","Normal value",-0.375916
"2018-06-13","","Normal value",-0.387697
"2018-06-14","","Normal value",-0.42865
"2018-06-15","","Normal value",-0.460988
"2018-06-18","","Normal value",-0.46315
"2018-06-19","","Normal value",-0.490039
"2018-06-20","","Normal value",-0.488375
"2018-06-21","","Normal value",-0.530776
"2018-06-22","","Normal value",-0.538425
"2018-06-25","","Normal value",-0.519062
"2018-06-26","","Normal value",-0.52089
"2018-06-27","","Normal value",-0.516519
"2018-06-28","","Normal value",-0.536838
"2018-06-29","","Normal value",-0.523649
"2018-07-02","","Normal value",-0.540935
"2018-07-03","","Normal value",-0.522478
"2018-07-04","","Normal value",-0.504119
"2018-07-05","","Normal value",-0.493722
"2018-07-06","","Normal value",-0.51084
"2018-07-09","","Normal value",-0.496468
"2018-07-10","","Normal value",-0.483329
"2018-07-11","","Normal value",-0.484411
"2018-07-12","","Normal value",-0.491191
"2018-07-13","","Normal value",-0.50921
"2018-07-16","","Normal value",-0.484832
"2018-07-17","","Normal value",-0.485423
"2018-07-18","","Normal value",-0.495816
"2018-07-19","","Normal value",-0.491328
"2018-07-20","","Normal value",-0.471928
"2018-07-23","","Normal value",-0.447898
"2018-07-24","","Normal value",-0.446619
"2018-07-25","","Normal value",-0.438207
"2018-07-26","","Normal value",-0.441011
"2018-07-27","","Normal value",-0.41801
"2018-07-30","","Normal value",-0.396263
"2018-07-31","","Normal value",-0.392327
"2018-08-01","","Normal value",-0.345113
"2018-08-02","","Normal value",-0.371577
"2018-08-03","","Normal value",-0.408657
"2018-08-06","","Normal value",-0.422672
"2018-08-07","","Normal value",-0.418607
"2018-08-08","","Normal value",-0.437886
"2018-08-09","","Normal value",-0.463939
"2018-08-10","","Normal value",-0.504559
"2018-08-13","","Normal value",-0.50661
"2018-08-14","","Normal value",-0.501729
"2018-08-15","","Normal value",-0.515228
"2018-08-16","","Normal value",-0.511795
"2018-08-17","","Normal value",-0.517219
"2018-08-20","","Normal value",-0.511538
"2018-08-21","","Normal value",-0.48458
"2018-08-22","","Normal value",-0.466313
"2018-08-23","","Normal value",-0.453491
"2018-08-24","","Normal value",-0.446986
"2018-08-27","","Normal value",-0.426306
"2018-08-28","","Normal value",-0.424666
"2018-08-29","","Normal value",-0.40323
"2018-08-30","","Normal value",-0.445097
"2018-08-31","","Normal value",-0.458304
"2018-09-03","","Normal value",-0.469308
"2018-09-04","","Normal value",-0.447537
"2018-09-05","","Normal value",-0.406738
"2018-09-06","","Normal value",-0.417463
"2018-09-07","","Normal value",-0.399328
"2018-09-10","","Normal value",-0.390541
"2018-09-11","","Normal value",-0.36163
"2018-09-12","","Normal value",-0.382318
"2018-09-13","","Normal value",-0.370721
"2018-09-14","","Normal value",-0.361422
"2018-09-17","","Normal value",-0.335753
"2018-09-18","","Normal value",-0.327585
